slot; time; display; program.state; capacity; hours; minutes; charger.voltage; charger.amperage; battery.fill; battery.voltage; charged.capacity; discharged.capacity; battery.resistor; charger.volume.pre3; charger.volume.pre2; charger.volume.pre1; charger.volume.pre0
1;1420805927;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;14942;1071;1227;1227;1227;1226
2;1420805927;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1223;0;15734;1160;1223;1223;1223;1223
3;1420805927;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1229;0;13932;1064;1230;1229;1229;1229
4;1420805927;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14531;1119;1227;1227;1226;1226
1;1420805928;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;14942;1226;1227;1227;1226;1226
2;1420805928;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15734;1222;1223;1223;1223;1223
3;1420805928;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;13932;1228;1229;1229;1229;1229
4;1420805928;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14531;1226;1227;1226;1226;1226
1;1420805929;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;14942;1228;1227;1227;1226;1226
2;1420805929;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15734;1224;1223;1223;1223;1223
3;1420805929;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;13932;1230;1229;1229;1229;1229
4;1420805929;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14531;1227;1227;1226;1226;1226
1;1420805930;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;14942;1072;1227;1227;1226;1226
2;1420805930;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15734;1161;1223;1223;1223;1223
3;1420805930;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;13932;1065;1229;1229;1229;1229
4;1420805930;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14531;1120;1227;1226;1226;1226
1;1420805931;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;14942;1071;1227;1227;1226;1226
2;1420805931;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15734;1161;1223;1223;1223;1223
3;1420805931;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;13932;1065;1229;1229;1229;1229
4;1420805931;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14531;1119;1227;1226;1226;1226
1;1420805932;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;14942;1071;1227;1227;1226;1226
2;1420805932;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15734;1161;1223;1223;1223;1223
3;1420805932;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;13932;1065;1229;1229;1229;1229
4;1420805932;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14531;1119;1227;1226;1226;1226
1;1420805933;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15108;1071;1227;1227;1226;1226
2;1420805933;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15914;1161;1223;1223;1223;1223
3;1420805933;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14097;1064;1229;1229;1229;1229
4;1420805933;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14704;1119;1227;1226;1226;1226
1;1420805934;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15108;1071;1227;1227;1226;1226
2;1420805934;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15914;1160;1223;1223;1223;1223
3;1420805934;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14097;1064;1229;1229;1229;1229
4;1420805934;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14704;1119;1227;1226;1226;1226
1;1420805935;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15108;1071;1227;1227;1226;1226
2;1420805935;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15914;1160;1223;1223;1223;1223
3;1420805935;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14097;1064;1229;1229;1229;1229
4;1420805935;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14704;1119;1227;1226;1226;1226
1;1420805936;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15108;1071;1227;1227;1226;1226
2;1420805936;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15914;1160;1223;1223;1223;1223
3;1420805936;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14097;1064;1229;1229;1229;1229
4;1420805936;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1226;0;14704;1119;1227;1226;1226;1226
1;1420805937;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15108;1226;1227;1226;1226;1226
2;1420805937;'CHK';'Discharge';'1500-2200 mAh';0;12;0;720;0;1222;0;15914;1222;1223;1223;1223;1222
3;1420805937;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14097;1228;1229;1229;1229;1228
4;1420805937;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14704;1225;1226;1226;1226;1226
1;1420805938;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15108;1227;1227;1226;1226;1226
2;1420805938;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;15914;1224;1223;1223;1223;1222
3;1420805938;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14097;1230;1229;1229;1229;1228
4;1420805938;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14704;1227;1226;1226;1226;1226
1;1420805939;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15108;1072;1227;1226;1226;1226
2;1420805939;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;15914;1161;1223;1223;1223;1222
3;1420805939;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14097;1065;1229;1229;1229;1228
4;1420805939;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14704;1119;1226;1226;1226;1226
1;1420805940;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15108;1071;1227;1226;1226;1226
2;1420805940;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;15914;1161;1223;1223;1223;1222
3;1420805940;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14097;1065;1229;1229;1229;1228
4;1420805940;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14704;1119;1226;1226;1226;1226
1;1420805941;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15108;1071;1227;1226;1226;1226
2;1420805941;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;15914;1160;1223;1223;1223;1222
3;1420805941;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14097;1064;1229;1229;1229;1228
4;1420805941;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14704;1119;1226;1226;1226;1226
1;1420805942;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15274;1071;1227;1226;1226;1226
2;1420805942;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16094;1160;1223;1223;1223;1222
3;1420805942;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14262;1064;1229;1229;1229;1228
4;1420805942;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14877;1119;1226;1226;1226;1226
1;1420805943;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15274;1071;1227;1226;1226;1226
2;1420805943;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16094;1160;1223;1223;1223;1222
3;1420805943;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14262;1064;1229;1229;1229;1228
4;1420805943;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14877;1119;1226;1226;1226;1226
1;1420805944;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15274;1071;1227;1226;1226;1226
2;1420805944;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16094;1160;1223;1223;1223;1222
3;1420805944;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14262;1064;1229;1229;1229;1228
4;1420805944;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14877;1118;1226;1226;1226;1226
1;1420805945;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15274;1071;1227;1226;1226;1226
2;1420805945;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16094;1160;1223;1223;1223;1222
3;1420805945;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14262;1064;1229;1229;1229;1228
4;1420805945;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14877;1118;1226;1226;1226;1226
1;1420805946;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15274;1225;1226;1226;1226;1226
2;1420805946;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16094;1222;1223;1223;1222;1222
3;1420805946;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14262;1228;1229;1229;1228;1228
4;1420805946;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14877;1225;1226;1226;1226;1225
1;1420805947;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15274;1227;1226;1226;1226;1226
2;1420805947;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16094;1223;1223;1223;1222;1222
3;1420805947;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14262;1229;1229;1229;1228;1228
4;1420805947;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14877;1227;1226;1226;1226;1225
1;1420805948;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15274;1072;1226;1226;1226;1226
2;1420805948;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16094;1161;1223;1223;1222;1222
3;1420805948;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14262;1065;1229;1229;1228;1228
4;1420805948;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14877;1119;1226;1226;1226;1225
1;1420805949;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15274;1071;1226;1226;1226;1226
2;1420805949;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16094;1160;1223;1223;1222;1222
3;1420805949;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14262;1064;1229;1229;1228;1228
4;1420805949;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14877;1119;1226;1226;1226;1225
1;1420805950;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15274;1071;1226;1226;1226;1226
2;1420805950;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16094;1160;1223;1223;1222;1222
3;1420805950;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14262;1064;1229;1229;1228;1228
4;1420805950;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;14877;1119;1226;1226;1226;1225
1;1420805951;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15440;1071;1226;1226;1226;1226
2;1420805951;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16274;1160;1223;1223;1222;1222
3;1420805951;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14427;1064;1229;1229;1228;1228
4;1420805951;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15050;1119;1226;1226;1226;1225
1;1420805952;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15440;1071;1226;1226;1226;1226
2;1420805952;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16274;1160;1223;1223;1222;1222
3;1420805952;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14427;1064;1229;1229;1228;1228
4;1420805952;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15050;1118;1226;1226;1226;1225
1;1420805953;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15440;1071;1226;1226;1226;1226
2;1420805953;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16274;1160;1223;1223;1222;1222
3;1420805953;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14427;1064;1229;1229;1228;1228
4;1420805953;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15050;1118;1226;1226;1226;1225
1;1420805954;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15440;1071;1226;1226;1226;1226
2;1420805954;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1222;0;16274;1160;1223;1223;1222;1222
3;1420805954;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14427;1064;1229;1229;1228;1228
4;1420805954;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15050;1118;1226;1226;1226;1225
1;1420805955;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15440;1226;1226;1226;1226;1225
2;1420805955;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16274;1221;1223;1222;1222;1222
3;1420805955;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14427;1228;1229;1228;1228;1228
4;1420805955;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15050;1225;1226;1226;1225;1225
1;1420805956;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15440;1227;1226;1226;1226;1225
2;1420805956;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16274;1223;1223;1222;1222;1222
3;1420805956;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14427;1229;1229;1228;1228;1228
4;1420805956;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15050;1226;1226;1226;1225;1225
1;1420805957;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15440;1072;1226;1226;1226;1225
2;1420805957;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16274;1160;1223;1222;1222;1222
3;1420805957;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14427;1065;1229;1228;1228;1228
4;1420805957;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15050;1119;1226;1226;1225;1225
1;1420805958;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15440;1071;1226;1226;1226;1225
2;1420805958;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16274;1160;1223;1222;1222;1222
3;1420805958;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14427;1064;1229;1228;1228;1228
4;1420805958;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15050;1119;1226;1226;1225;1225
1;1420805959;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15440;1071;1226;1226;1226;1225
2;1420805959;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16274;1160;1223;1222;1222;1222
3;1420805959;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14427;1064;1229;1228;1228;1228
4;1420805959;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15050;1118;1226;1226;1225;1225
1;1420805960;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15606;1071;1226;1226;1226;1225
2;1420805960;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16454;1160;1223;1222;1222;1222
3;1420805960;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14592;1064;1229;1228;1228;1228
4;1420805960;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15223;1118;1226;1226;1225;1225
1;1420805961;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15606;1071;1226;1226;1226;1225
2;1420805961;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16454;1159;1223;1222;1222;1222
3;1420805961;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14592;1064;1229;1228;1228;1228
4;1420805961;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15223;1118;1226;1226;1225;1225
1;1420805962;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15606;1071;1226;1226;1226;1225
2;1420805962;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16454;1159;1223;1222;1222;1222
3;1420805962;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14592;1064;1229;1228;1228;1228
4;1420805962;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15223;1118;1226;1226;1225;1225
1;1420805963;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1226;0;15606;1071;1226;1226;1226;1225
2;1420805963;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16454;1159;1223;1222;1222;1222
3;1420805963;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14592;1064;1229;1228;1228;1228
4;1420805963;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15223;1118;1226;1226;1225;1225
1;1420805964;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15606;1225;1226;1226;1225;1226
2;1420805964;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16454;1221;1222;1222;1222;1221
3;1420805964;'CHK';'Discharge';'1500-2200 mAh';0;12;0;660;0;1228;0;14592;1228;1228;1228;1228;1228
4;1420805964;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15223;1225;1226;1225;1225;1225
1;1420805965;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15606;1227;1226;1226;1225;1226
2;1420805965;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16454;1223;1222;1222;1222;1221
3;1420805965;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14592;1229;1228;1228;1228;1228
4;1420805965;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15223;1226;1226;1225;1225;1225
1;1420805966;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15606;1072;1226;1226;1225;1226
2;1420805966;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16454;1160;1222;1222;1222;1221
3;1420805966;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14592;1065;1228;1228;1228;1228
4;1420805966;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15223;1119;1226;1225;1225;1225
1;1420805967;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15606;1072;1226;1226;1225;1226
2;1420805967;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16454;1160;1222;1222;1222;1221
3;1420805967;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14592;1065;1228;1228;1228;1228
4;1420805967;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15223;1118;1226;1225;1225;1225
1;1420805968;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15606;1071;1226;1226;1225;1226
2;1420805968;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16454;1159;1222;1222;1222;1221
3;1420805968;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14592;1064;1228;1228;1228;1228
4;1420805968;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15223;1118;1226;1225;1225;1225
1;1420805969;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15772;1071;1226;1226;1225;1226
2;1420805969;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16634;1159;1222;1222;1222;1221
3;1420805969;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14757;1064;1228;1228;1228;1228
4;1420805969;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15396;1118;1226;1225;1225;1225
1;1420805970;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15772;1071;1226;1226;1225;1226
2;1420805970;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16634;1159;1222;1222;1222;1221
3;1420805970;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14757;1064;1228;1228;1228;1228
4;1420805970;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15396;1118;1226;1225;1225;1225
1;1420805971;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15772;1071;1226;1226;1225;1226
2;1420805971;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16634;1159;1222;1222;1222;1221
3;1420805971;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14757;1064;1228;1228;1228;1228
4;1420805971;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15396;1118;1226;1225;1225;1225
1;1420805972;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15772;1071;1226;1226;1225;1226
2;1420805972;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16634;1159;1222;1222;1222;1221
3;1420805972;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14757;1064;1228;1228;1228;1228
4;1420805972;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1225;0;15396;1117;1226;1225;1225;1225
1;1420805973;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15772;1225;1226;1225;1226;1225
2;1420805973;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16634;1221;1222;1222;1221;1221
3;1420805973;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14757;1228;1228;1228;1228;1228
4;1420805973;'CHK';'Discharge';'1500-2200 mAh';0;12;0;692;0;1224;0;15396;1224;1225;1225;1225;1225
1;1420805974;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15772;1227;1226;1225;1226;1225
2;1420805974;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16634;1222;1222;1222;1221;1221
3;1420805974;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14757;1229;1228;1228;1228;1228
4;1420805974;'CHK';'Discharge';'1500-2200 mAh';0;13;0;692;0;1224;0;15396;1226;1225;1225;1225;1225
1;1420805975;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15772;1072;1226;1225;1226;1225
2;1420805975;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16634;1160;1222;1222;1221;1221
3;1420805975;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14757;1065;1228;1228;1228;1228
4;1420805975;'CHK';'Discharge';'1500-2200 mAh';0;13;0;692;0;1224;0;15396;1118;1225;1225;1225;1225
1;1420805976;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15772;1072;1226;1225;1226;1225
2;1420805976;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16634;1159;1222;1222;1221;1221
3;1420805976;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14757;1065;1228;1228;1228;1228
4;1420805976;'CHK';'Discharge';'1500-2200 mAh';0;13;0;692;0;1224;0;15396;1118;1225;1225;1225;1225
1;1420805977;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15772;1071;1226;1225;1226;1225
2;1420805977;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16634;1159;1222;1222;1221;1221
3;1420805977;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14757;1064;1228;1228;1228;1228
4;1420805977;'CHK';'Discharge';'1500-2200 mAh';0;13;0;692;0;1224;0;15396;1118;1225;1225;1225;1225
1;1420805978;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15938;1071;1226;1225;1226;1225
2;1420805978;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16814;1159;1222;1222;1221;1221
3;1420805978;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14922;1064;1228;1228;1228;1228
4;1420805978;'CHK';'Discharge';'1500-2200 mAh';0;13;0;692;0;1224;0;15569;1117;1225;1225;1225;1225
1;1420805979;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15938;1071;1226;1225;1226;1225
2;1420805979;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16814;1159;1222;1222;1221;1221
3;1420805979;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14922;1064;1228;1228;1228;1228
4;1420805979;'CHK';'Discharge';'1500-2200 mAh';0;13;0;692;0;1224;0;15569;1117;1225;1225;1225;1225
1;1420805980;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15938;1071;1226;1225;1226;1225
2;1420805980;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16814;1158;1222;1222;1221;1221
3;1420805980;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14922;1064;1228;1228;1228;1228
4;1420805980;'CHK';'Discharge';'1500-2200 mAh';0;13;0;692;0;1224;0;15569;1117;1225;1225;1225;1225
1;1420805981;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15938;1071;1226;1225;1226;1225
2;1420805981;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1221;0;16814;1158;1222;1222;1221;1221
3;1420805981;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1228;0;14922;1064;1228;1228;1228;1228
4;1420805981;'CHK';'Discharge';'1500-2200 mAh';0;13;0;692;0;1224;0;15569;1117;1225;1225;1225;1225
1;1420805982;'CHK';'Discharge';'1500-2200 mAh';0;13;0;664;0;1225;0;15938;1225;1225;1226;1225;1225
2;1420805982;'CHK';'Discharge';'1500-2200 mAh';0;13;0;720;0;1220;0;16814;1220;1222;1221;1221;1221
3;1420805982;'CHK';'Discharge';'1500-2200 mAh';0;13;0;660;0;1227;0;14922;1227;1228;1228;1228;1228
4;1420805982;'CHK';'Discharge';'1500-2200 mAh';0;13;0;692;0;1224;0;15569;1224;1225;1225;1225;1224
